Date,Count,Duration,Distance,WeekOfYear,DayOfWeek,HourNum,Covid,Temperature,Precipitation,Humidity,Visibility,WindSpeed
2019-04-05 19:00:00,65,15.492307692307692,1725.3846153846155,14,4,19,0,15.555555555555555,0.0,72.0,9.97,2.4135
2019-04-05 20:00:00,30,17.266666666666666,2182.0666666666666,14,4,20,0,15.555555555555555,0.0,72.0,10.0,0.0
2019-04-05 21:00:00,19,18.105263157894736,1992.0,14,4,21,0,15.555555555555555,0.0,72.0,10.0,4.827
2019-04-05 22:00:00,17,17.941176470588236,2296.1176470588234,14,4,22,0,15.370370370370374,0.0,73.0,9.98,5.899666666666667
2019-04-05 23:00:00,11,21.636363636363637,1973.8181818181818,14,4,23,0,15.0,0.0,78.0,10.0,0.0
2019-04-06 00:00:00,5,7.0,1506.0,14,5,0,0,14.444444444444445,0.0,81.0,10.0,4.827
2019-04-06 01:00:00,3,8.0,842.0,14,5,1,0,14.444444444444445,0.0,81.0,9.97,2.4135
2019-04-06 02:00:00,1,7.0,1448.0,14,5,2,0,14.444444444444445,0.0,81.0,9.0,4.827
2019-04-06 03:00:00,4,5.75,462.75,14,5,3,0,14.444444444444445,0.0,81.0,8.0,0.0
2019-04-06 04:00:00,13,7.230769230769231,1377.5384615384614,14,5,4,0,14.444444444444445,0.0,81.0,7.73,0.0
2019-04-06 05:00:00,16,43.375,4334.3125,14,5,5,0,13.888888888888891,0.0,83.0,9.0,0.0
2019-04-06 06:00:00,29,27.103448275862068,2646.5862068965516,14,5,6,0,13.888888888888891,0.0,83.0,8.0,4.827
2019-04-06 07:00:00,55,16.12727272727273,1681.8545454545454,14,5,7,0,14.166666666666668,0.0,83.5,8.23,4.827
2019-04-06 08:00:00,80,21.725,2011.8375,14,5,8,0,15.555555555555555,0.0,78.0,10.0,4.827
2019-04-06 09:00:00,53,16.0188679245283,1042.4528301886792,14,5,9,0,17.22222222222222,0.0,70.0,10.0,4.827
2019-04-06 10:00:00,100,20.71,1176.41,14,5,10,0,17.5,0.0,67.5,9.97,4.827
2019-04-06 11:00:00,35,12.8,218.8,14,5,11,0,18.703703703703702,0.0,59.66666666666666,10.0,8.045
2019-04-06 12:00:00,57,9.543859649122806,416.8421052631579,14,5,12,0,20.0,0.0,51.0,10.0,12.872
2019-04-06 13:00:00,75,14.826666666666666,612.6,14,5,13,0,20.555555555555557,0.0,49.0,9.97,6.436
2019-04-06 14:00:00,25,23.48,1227.24,14,5,14,0,21.66666666666667,0.0,47.0,10.0,9.654
2019-04-06 15:00:00,81,27.382716049382715,2493.4691358024693,14,5,15,0,21.66666666666667,0.0,44.0,10.0,0.0
2019-04-06 16:00:00,53,27.58490566037736,2642.188679245283,14,5,16,0,21.66666666666667,0.0,45.0,9.97,8.045
2019-04-06 17:00:00,62,20.43548387096774,1955.725806451613,14,5,17,0,21.11111111111111,0.0,47.0,10.0,9.654
2019-04-06 18:00:00,61,20.672131147540984,1929.0,14,5,18,0,20.555555555555557,0.0,47.0,10.0,9.654
2019-04-06 19:00:00,51,15.843137254901961,2027.9411764705883,14,5,19,0,20.0,0.0,50.0,9.97,8.849499999999997
2019-04-06 20:00:00,40,14.075,1642.275,14,5,20,0,18.33333333333333,0.0,56.0,10.0,11.263
2019-04-06 21:00:00,22,15.909090909090908,2069.590909090909,14,5,21,0,17.22222222222222,0.0,60.0,10.0,8.045
2019-04-06 22:00:00,15,17.133333333333333,1778.4666666666667,14,5,22,0,16.944444444444443,0.0,60.0,9.97,8.045
2019-04-06 23:00:00,13,15.692307692307692,1834.1538461538462,14,5,23,0,16.11111111111111,0.0,63.0,10.0,8.045
2019-04-07 00:00:00,3,8.333333333333334,1062.0,14,6,0,0,15.555555555555555,0.0,65.0,10.0,8.045
2019-04-07 01:00:00,2,3.5,563.5,14,6,1,0,15.277777777777779,0.0,66.0,9.97,6.436
2019-04-07 02:00:00,1,5.0,1834.0,14,6,2,0,13.888888888888891,0.0,69.0,10.0,0.0
2019-04-07 03:00:00,4,10.25,2844.0,14,6,3,0,14.444444444444445,0.0,70.0,10.0,8.045
2019-04-07 04:00:00,5,21.2,1995.2,14,6,4,0,14.444444444444445,0.0,71.33333333333333,9.98,11.799333333333335
2019-04-07 05:00:00,9,9.666666666666666,1825.2222222222222,14,6,5,0,14.444444444444445,25.4,81.0,4.875,8.44725
2019-04-07 06:00:00,17,29.176470588235293,2345.3529411764707,14,6,6,0,14.444444444444445,7.62,93.0,10.0,11.263
2019-04-07 07:00:00,24,13.416666666666666,1404.4583333333333,14,6,7,0,15.185185185185185,0.0,92.0,9.313333333333333,11.799333333333333
2019-04-07 08:00:00,11,9.727272727272727,627.5454545454545,14,6,8,0,17.777777777777782,0.0,87.0,10.0,16.09
2019-04-07 09:00:00,16,14.875,1883.4375,14,6,9,0,18.88888888888889,0.0,81.33333333333333,10.0,14.481
2019-04-07 10:00:00,12,20.5,1958.25,14,6,10,0,20.185185185185187,15.748,76.0,9.98,16.09
2019-04-07 11:00:00,25,20.6,1996.32,14,6,11,0,18.777777777777775,31.496,86.4,2.65,11.584799999999998
2019-04-07 12:00:00,38,19.55263157894737,2238.8947368421054,14,6,12,0,18.518518518518515,21.844,89.16666666666669,5.5,8.581333333333333
2019-04-07 13:00:00,35,16.771428571428572,1822.8857142857144,14,6,13,0,19.166666666666664,5.08,87.0,9.97,15.2855
2019-04-07 14:00:00,51,21.627450980392158,2758.9411764705883,14,6,14,0,20.0,2.54,81.0,10.0,20.916999999999998
2019-04-07 15:00:00,56,19.714285714285715,2094.285714285714,14,6,15,0,20.555555555555557,0.0,78.0,10.0,16.09
2019-04-07 16:00:00,72,36.27777777777778,3407.0138888888887,14,6,16,0,20.833333333333336,0.0,75.5,9.97,15.2855
2019-04-07 17:00:00,84,23.785714285714285,2441.8809523809523,14,6,17,0,21.11111111111111,0.0,71.0,10.0,18.5035
2019-04-07 18:00:00,46,24.26086956521739,2777.391304347826,14,6,18,0,20.0,0.0,70.0,10.0,12.872
2019-04-07 19:00:00,33,22.363636363636363,3902.5151515151515,14,6,19,0,19.722222222222218,0.0,70.5,9.97,12.872
2019-04-07 20:00:00,16,23.5625,2998.8125,14,6,20,0,18.88888888888889,0.0,73.0,10.0,11.263
2019-04-07 21:00:00,12,27.333333333333332,3899.0,14,6,21,0,18.33333333333333,0.0,76.0,10.0,14.481
2019-04-07 22:00:00,14,16.285714285714285,2188.0714285714284,14,6,22,0,18.33333333333333,0.0,76.0,9.97,13.6765
2019-04-07 23:00:00,4,11.0,1313.25,14,6,23,0,18.33333333333333,0.0,76.0,10.0,9.654
2019-04-08 00:00:00,1,24.0,3910.0,15,0,0,0,17.777777777777782,0.0,78.0,10.0,8.045
2019-04-08 01:00:00,2,5.5,868.5,15,0,1,0,18.055555555555557,0.0,77.0,9.97,9.654
2019-04-08 02:00:00,3,14.333333333333334,1925.6666666666667,15,0,2,0,18.33333333333333,0.0,77.0,10.0,11.263
2019-04-08 03:00:00,9,5.555555555555555,715.1111111111111,15,0,3,0,18.055555555555557,0.0,79.5,10.0,14.480999999999998
2019-04-08 04:00:00,12,5.25,642.0833333333334,15,0,4,0,17.5,0.0,81.0,9.985,12.46975
2019-04-08 05:00:00,21,5.857142857142857,856.5714285714286,15,0,5,0,17.22222222222222,0.0,84.0,10.0,12.872
2019-04-08 06:00:00,34,16.794117647058822,1285.8235294117646,15,0,6,0,17.22222222222222,0.0,84.0,10.0,12.872
2019-04-08 07:00:00,32,24.21875,1350.53125,15,0,7,0,17.22222222222222,1.27,84.0,9.97,16.8945
2019-04-08 08:00:00,42,9.547619047619047,1153.0238095238096,15,0,8,0,17.22222222222222,2.54,84.0,10.0,12.872
2019-04-08 09:00:00,46,7.369565217391305,1725.4565217391305,15,0,9,0,17.777777777777782,1.905,84.0,10.0,11.263
2019-04-08 10:00:00,67,16.149253731343283,1835.8805970149253,15,0,10,0,18.055555555555557,1.27,84.0,9.97,8.045
2019-04-08 11:00:00,67,11.477611940298507,1449.1791044776119,15,0,11,0,19.444444444444443,0.635,79.0,10.0,0.0
2019-04-08 12:00:00,62,14.790322580645162,2068.5806451612902,15,0,12,0,20.555555555555557,0.0,76.0,10.0,0.0
2019-04-08 13:00:00,64,19.609375,1741.3125,15,0,13,0,21.66666666666667,0.0,70.0,9.97,6.436
2019-04-08 14:00:00,49,16.510204081632654,2094.938775510204,15,0,14,0,22.222222222222218,0.0,64.0,10.0,14.481
2019-04-08 15:00:00,67,16.880597014925375,2751.8507462686566,15,0,15,0,22.777777777777782,0.0,57.0,10.0,9.654
2019-04-08 16:00:00,59,15.728813559322035,2142.830508474576,15,0,16,0,22.777777777777782,0.0,56.0,9.97,10.4585
2019-04-08 17:00:00,42,13.642857142857142,1731.904761904762,15,0,17,0,22.222222222222218,0.0,59.0,10.0,9.654
2019-04-08 18:00:00,28,17.75,2033.2142857142858,15,0,18,0,21.11111111111111,0.0,64.0,10.0,9.654
2019-04-08 19:00:00,22,18.863636363636363,2419.9545454545455,15,0,19,0,20.833333333333336,0.0,66.0,9.97,10.4585
2019-04-08 20:00:00,32,28.0,3420.5625,15,0,20,0,20.0,0.0,68.0,10.0,9.654
2019-04-08 21:00:00,16,38.3125,2628.375,15,0,21,0,18.88888888888889,0.0,75.0,10.0,9.654
2019-04-08 22:00:00,6,12.666666666666666,793.6666666666666,15,0,22,0,18.61111111111111,0.0,75.5,9.97,8.849499999999997
2019-04-08 23:00:00,5,15.0,2120.8,15,0,23,0,18.33333333333333,0.0,76.0,10.0,8.045
2019-04-09 00:00:00,2,10.0,2630.5,15,1,0,0,17.777777777777782,0.0,78.0,10.0,11.263
2019-04-09 01:00:00,6,6.333333333333333,710.6666666666666,15,1,1,0,17.5,0.0,79.5,9.97,9.654
2019-04-09 02:00:00,7,14.571428571428571,2988.1428571428573,15,1,2,0,16.666666666666668,0.0,86.0,10.0,9.654
2019-04-09 03:00:00,20,4.25,806.85,15,1,3,0,16.11111111111111,0.0,87.0,10.0,0.0
2019-04-09 04:00:00,30,6.766666666666667,1404.1,15,1,4,0,16.11111111111111,0.0,87.0,9.97,2.4135
2019-04-09 05:00:00,45,7.177777777777778,894.6222222222223,15,1,5,0,15.0,0.0,90.0,10.0,8.045
2019-04-09 06:00:00,42,5.4523809523809526,1063.3095238095239,15,1,6,0,14.444444444444445,0.0,90.0,6.0,8.045
2019-04-09 07:00:00,47,9.914893617021276,1572.2978723404256,15,1,7,0,17.777777777777782,0.0,81.0,10.0,11.263
2019-04-09 08:00:00,77,9.428571428571429,1166.1818181818182,15,1,8,0,18.33333333333333,0.0,56.0,10.0,32.18
2019-04-09 09:00:00,57,15.649122807017545,2161.684210526316,15,1,9,0,19.444444444444443,0.0,47.0,10.0,24.135
2019-04-09 10:00:00,62,14.370967741935484,1915.6935483870968,15,1,10,0,20.277777777777782,0.0,44.0,9.97,23.3305
2019-04-09 11:00:00,72,11.319444444444445,1708.7916666666667,15,1,11,0,21.66666666666667,0.0,38.0,10.0,22.526
2019-04-09 12:00:00,68,17.764705882352942,2004.0,15,1,12,0,22.222222222222218,0.0,30.0,10.0,20.916999999999998
2019-04-09 13:00:00,65,14.923076923076923,1793.676923076923,15,1,13,0,22.5,0.0,29.0,9.97,17.699
2019-04-09 14:00:00,78,24.076923076923077,2415.3846153846152,15,1,14,0,23.33333333333333,0.0,25.0,10.0,14.481
2019-04-09 15:00:00,78,24.076923076923077,3020.6153846153848,15,1,15,0,22.777777777777782,0.0,28.0,10.0,12.872
2019-04-09 16:00:00,85,19.28235294117647,2202.435294117647,15,1,16,0,22.777777777777782,0.0,27.5,9.97,15.2855
2019-04-09 17:00:00,41,12.512195121951219,1441.5365853658536,15,1,17,0,22.777777777777782,0.0,28.0,10.0,8.045
2019-04-09 18:00:00,37,13.216216216216216,1658.8108108108108,15,1,18,0,20.555555555555557,0.0,29.0,10.0,12.872
2019-04-09 19:00:00,34,20.647058823529413,2858.5882352941176,15,1,19,0,20.0,0.0,29.5,9.97,11.263
2019-04-09 20:00:00,27,16.40740740740741,2246.3333333333335,15,1,20,0,17.777777777777782,0.0,33.0,10.0,11.263
2019-04-09 21:00:00,17,18.764705882352942,2428.5882352941176,15,1,21,0,16.666666666666668,0.0,35.0,10.0,8.045
2019-04-09 22:00:00,12,6.75,1102.0,15,1,22,0,16.38888888888889,0.0,35.5,9.97,4.0225
2019-04-09 23:00:00,15,16.333333333333332,2745.0,15,1,23,0,13.888888888888891,0.0,47.0,10.0,0.0
2019-04-10 00:00:00,2,14.0,2735.5,15,2,0,0,14.444444444444445,0.0,44.0,10.0,0.0
2019-04-10 01:00:00,1,6.0,579.0,15,2,1,0,13.888888888888891,0.0,47.5,9.97,0.0
2019-04-10 02:00:00,9,7.111111111111111,1235.2222222222222,15,2,2,0,11.666666666666664,0.0,57.0,10.0,4.827
2019-04-10 03:00:00,16,5.9375,1123.3125,15,2,3,0,11.666666666666664,0.0,57.0,10.0,0.0
2019-04-10 04:00:00,22,8.227272727272727,1622.090909090909,15,2,4,0,10.833333333333332,0.0,62.5,9.97,2.4135
2019-04-10 05:00:00,46,5.326086956521739,796.7826086956521,15,2,5,0,10.0,0.0,68.0,10.0,8.045
2019-04-10 06:00:00,44,9.863636363636363,1034.1363636363637,15,2,6,0,10.0,0.0,71.0,10.0,0.0
2019-04-10 07:00:00,59,9.728813559322035,1068.6101694915253,15,2,7,0,11.388888888888891,0.0,67.5,9.97,0.0
2019-04-10 08:00:00,78,9.884615384615385,1264.0,15,2,8,0,15.555555555555555,0.0,52.0,10.0,0.0
2019-04-10 09:00:00,77,9.233766233766234,1416.6493506493507,15,2,9,0,18.33333333333333,0.0,40.0,10.0,4.827
2019-04-10 10:00:00,74,17.18918918918919,2184.864864864865,15,2,10,0,18.888888888888886,0.0,36.5,9.97,2.4135
2019-04-10 11:00:00,74,13.95945945945946,2001.554054054054,15,2,11,0,22.222222222222218,0.0,27.0,10.0,0.0
2019-04-10 12:00:00,76,14.460526315789474,2051.5263157894738,15,2,12,0,22.777777777777782,0.0,27.0,10.0,8.045
2019-04-10 13:00:00,83,15.120481927710843,1565.3373493975903,15,2,13,0,23.333333333333336,0.0,27.5,9.97,4.0225
2019-04-10 14:00:00,111,21.0,2968.747747747748,15,2,14,0,24.444444444444446,0.0,30.0,10.0,9.654
2019-04-10 15:00:00,76,22.5,2959.065789473684,15,2,15,0,24.444444444444446,0.0,30.0,10.0,11.263
2019-04-10 16:00:00,87,19.79310344827586,2567.5172413793102,15,2,16,0,24.444444444444446,0.0,29.5,9.97,11.263
2019-04-10 17:00:00,53,16.849056603773583,1963.4905660377358,15,2,17,0,23.33333333333333,0.0,32.0,10.0,12.872
2019-04-10 18:00:00,33,24.363636363636363,3324.242424242424,15,2,18,0,22.777777777777782,0.0,33.0,10.0,17.698999999999995
2019-04-10 19:00:00,25,32.4,3751.92,15,2,19,0,22.222222222222218,0.0,34.5,9.97,13.6765
2019-04-10 20:00:00,10,30.6,1999.0,15,2,20,0,20.0,0.0,42.0,10.0,11.263
2019-04-10 21:00:00,13,19.23076923076923,2613.6923076923076,15,2,21,0,19.444444444444443,0.0,42.0,10.0,9.654
2019-04-10 22:00:00,1,5.0,1271.0,15,2,22,0,19.166666666666664,0.0,42.5,9.97,11.263
2019-04-10 23:00:00,10,9.3,1836.4,15,2,23,0,18.33333333333333,0.0,45.0,10.0,16.09
2019-04-11 00:00:00,3,5.0,1276.6666666666667,15,3,0,0,17.777777777777782,0.0,46.0,10.0,11.263
2019-04-11 01:00:00,1,1.0,225.0,15,3,1,0,17.777777777777782,0.0,45.5,9.97,9.654
2019-04-11 02:00:00,6,18.166666666666668,4711.666666666667,15,3,2,0,17.22222222222222,0.0,47.0,10.0,4.827
2019-04-11 03:00:00,13,4.461538461538462,782.1538461538462,15,3,3,0,16.666666666666668,0.0,48.0,10.0,8.045
2019-04-11 04:00:00,28,4.857142857142857,834.9642857142857,15,3,4,0,16.11111111111111,0.0,50.0,9.97,6.436
2019-04-11 05:00:00,45,8.4,1226.0666666666666,15,3,5,0,13.888888888888891,0.0,60.0,10.0,0.0
2019-04-11 06:00:00,64,7.65625,1166.390625,15,3,6,0,15.555555555555555,0.0,53.0,10.0,4.827
2019-04-11 07:00:00,62,9.241935483870968,1348.8709677419354,15,3,7,0,16.11111111111111,0.0,53.5,9.97,6.436
2019-04-11 08:00:00,73,7.109589041095891,1134.7808219178082,15,3,8,0,20.555555555555557,0.0,47.0,10.0,14.481
2019-04-11 09:00:00,85,11.070588235294117,1480.164705882353,15,3,9,0,23.33333333333333,0.0,45.0,10.0,12.872
2019-04-11 10:00:00,88,12.897727272727273,1888.9772727272727,15,3,10,0,24.722222222222218,0.0,42.0,9.97,22.526
2019-04-11 11:00:00,80,12.1125,1558.8125,15,3,11,0,27.222222222222218,0.0,39.0,10.0,27.353
2019-04-11 12:00:00,78,14.743589743589743,2222.1666666666665,15,3,12,0,27.777777777777782,0.0,38.0,10.0,28.962
2019-04-11 13:00:00,125,15.648,1725.144,15,3,13,0,28.055555555555557,0.0,37.5,9.97,28.962
2019-04-11 14:00:00,77,21.16883116883117,2368.1688311688313,15,3,14,0,28.33333333333333,0.0,36.0,10.0,37.007
2019-04-11 15:00:00,97,17.556701030927837,2085.6494845360826,15,3,15,0,28.88888888888889,0.0,33.0,10.0,35.398
2019-04-11 16:00:00,100,21.89,2668.24,15,3,16,0,28.88888888888889,0.0,32.5,9.97,34.5935
2019-04-11 17:00:00,65,18.815384615384616,2164.7384615384617,15,3,17,0,28.33333333333333,0.0,34.0,10.0,37.007
2019-04-11 18:00:00,50,19.96,2391.58,15,3,18,0,27.777777777777782,0.0,37.0,10.0,22.526
2019-04-11 19:00:00,33,26.424242424242426,2088.3333333333335,15,3,19,0,27.222222222222218,0.0,39.0,9.97,21.7215
2019-04-11 20:00:00,37,19.864864864864863,2024.8108108108108,15,3,20,0,25.0,0.0,45.0,10.0,16.09
2019-04-11 21:00:00,29,27.20689655172414,2469.4827586206898,15,3,21,0,24.444444444444446,0.0,43.0,10.0,24.135
2019-04-11 22:00:00,16,22.75,1895.6875,15,3,22,0,25.0,0.0,39.0,9.97,30.571
2019-04-11 23:00:00,2,5.5,354.0,15,3,23,0,25.555555555555557,0.0,33.0,10.0,35.398
2019-04-12 00:00:00,5,54.2,2780.2,15,4,0,0,24.444444444444446,0.0,37.0,10.0,33.789
2019-04-12 01:00:00,3,6.333333333333333,858.0,15,4,1,0,24.444444444444446,0.0,38.5,9.97,32.9845
2019-04-12 02:00:00,3,20.333333333333332,820.6666666666666,15,4,2,0,24.444444444444446,0.0,45.0,10.0,37.007
2019-04-12 03:00:00,7,4.714285714285714,813.7142857142857,15,4,3,0,23.88888888888889,0.0,50.0,10.0,38.616
2019-04-12 04:00:00,10,3.6,532.7,15,4,4,0,23.61111111111111,2.54,52.0,9.97,35.398
2019-04-12 05:00:00,26,5.769230769230769,896.6538461538462,15,4,5,0,18.472222222222218,5.08,72.375,8.5625,38.21375
2019-04-12 06:00:00,48,13.875,1286.8333333333333,15,4,6,0,15.370370370370374,2.54,81.33333333333333,8.666666666666666,20.917
2019-04-12 07:00:00,55,11.10909090909091,1181.6181818181817,15,4,7,0,15.833333333333332,2.54,79.0,9.97,25.744
2019-04-12 08:00:00,60,9.433333333333334,1247.2833333333333,15,4,8,0,15.0,2.54,78.0,10.0,22.526
2019-04-12 09:00:00,69,9.652173913043478,1165.9130434782608,15,4,9,0,15.555555555555555,1.27,67.0,10.0,25.744
2019-04-12 10:00:00,70,12.857142857142858,1546.2714285714285,15,4,10,0,15.555555555555555,0.0,67.0,9.97,24.135
2019-04-12 11:00:00,87,16.839080459770116,2219.390804597701,15,4,11,0,15.555555555555555,0.0,60.0,10.0,25.744
2019-04-12 12:00:00,93,23.634408602150536,2701.559139784946,15,4,12,0,16.666666666666668,0.0,54.0,10.0,25.744
2019-04-12 13:00:00,74,18.87837837837838,2663.7702702702704,15,4,13,0,17.777777777777782,0.0,48.5,9.97,24.9395
2019-04-12 14:00:00,89,17.9438202247191,2022.561797752809,15,4,14,0,20.555555555555557,0.0,39.0,10.0,24.135
2019-04-12 15:00:00,84,19.238095238095237,2287.6428571428573,15,4,15,0,20.0,0.0,38.0,10.0,25.744
2019-04-12 16:00:00,89,18.089887640449437,2177.0112359550562,15,4,16,0,19.722222222222218,0.0,35.0,9.97,25.744
2019-04-12 17:00:00,79,23.29113924050633,2391.53164556962,15,4,17,0,18.88888888888889,0.0,33.0,10.0,24.135
2019-04-12 18:00:00,66,24.12121212121212,2590.090909090909,15,4,18,0,17.777777777777782,0.0,37.0,10.0,11.263
2019-04-12 19:00:00,51,14.666666666666666,2067.764705882353,15,4,19,0,16.944444444444443,0.0,39.0,9.97,9.654
2019-04-12 20:00:00,36,25.916666666666668,3138.25,15,4,20,0,16.11111111111111,0.0,36.0,10.0,8.045
2019-04-12 21:00:00,26,13.307692307692308,1896.8846153846155,15,4,21,0,15.555555555555555,0.0,38.0,10.0,4.827
2019-04-12 22:00:00,12,29.333333333333332,4065.0,15,4,22,0,14.722222222222221,0.0,44.5,9.97,2.4135
2019-04-12 23:00:00,9,18.11111111111111,2081.8888888888887,15,4,23,0,13.888888888888891,0.0,51.0,10.0,0.0
2019-04-13 00:00:00,1,11.0,2156.0,15,5,0,0,12.222222222222221,0.0,59.0,10.0,0.0
2019-04-13 01:00:00,5,24.6,2957.4,15,5,1,0,11.944444444444445,0.0,60.0,9.97,4.827
2019-04-13 02:00:00,11,20.272727272727273,3629.0,15,5,2,0,10.555555555555557,0.0,66.0,10.0,0.0
2019-04-13 03:00:00,10,33.7,4170.6,15,5,3,0,10.555555555555557,0.0,69.0,10.0,4.827
2019-04-13 04:00:00,31,19.870967741935484,2519.3548387096776,15,5,4,0,10.555555555555557,0.0,67.5,9.97,2.4135
2019-04-13 05:00:00,58,15.96551724137931,1818.1206896551723,15,5,5,0,8.888888888888891,0.0,77.0,10.0,9.654
2019-04-13 06:00:00,113,14.973451327433628,1813.212389380531,15,5,6,0,9.444444444444443,0.0,77.0,10.0,4.827
2019-04-13 07:00:00,154,26.071428571428573,2104.974025974026,15,5,7,0,10.277777777777779,0.0,76.0,9.97,4.827
2019-04-13 08:00:00,176,22.386363636363637,2089.8977272727275,15,5,8,0,13.333333333333336,0.0,70.0,10.0,4.827
2019-04-13 09:00:00,234,17.88034188034188,1592.8675213675215,15,5,9,0,16.11111111111111,0.0,46.0,10.0,12.872
2019-04-13 10:00:00,310,20.580645161290324,1847.8548387096773,15,5,10,0,16.944444444444443,0.0,44.5,9.97,8.849499999999997
2019-04-13 11:00:00,301,23.893687707641195,1840.4418604651162,15,5,11,0,17.22222222222222,0.0,48.0,10.0,12.872
2019-04-13 12:00:00,229,24.812227074235807,1960.401746724891,15,5,12,0,18.88888888888889,0.0,43.0,10.0,12.872
2019-04-13 13:00:00,185,23.2,1721.8162162162162,15,5,13,0,19.166666666666664,0.0,42.5,9.97,13.6765
2019-04-13 14:00:00,193,24.373056994818654,2112.139896373057,15,5,14,0,22.222222222222218,0.0,34.0,10.0,17.698999999999995
2019-04-13 15:00:00,148,24.72972972972973,2017.0405405405406,15,5,15,0,21.11111111111111,0.0,35.0,10.0,12.872
2019-04-13 16:00:00,98,28.244897959183675,2186.591836734694,15,5,16,0,20.833333333333336,0.0,35.0,9.97,12.872
2019-04-13 17:00:00,111,21.52252252252252,1655.2612612612613,15,5,17,0,20.0,0.0,35.0,10.0,16.09
2019-04-13 18:00:00,79,17.379746835443036,2039.873417721519,15,5,18,0,20.0,0.0,36.0,10.0,11.263
2019-04-13 19:00:00,31,21.806451612903224,1987.4193548387098,15,5,19,0,19.722222222222218,0.0,36.0,9.97,10.4585
2019-04-13 20:00:00,10,18.7,1969.5,15,5,20,0,16.666666666666668,7.62,58.0,10.0,14.481
2019-04-13 21:00:00,2,14.0,2180.0,15,5,21,0,13.888888888888891,15.24,74.0,10.0,17.698999999999995
2019-04-13 22:00:00,0,0.0,0.0,15,5,22,0,14.166666666666668,10.16,73.0,9.97,13.6765
2019-04-13 23:00:00,2,5.5,884.0,15,5,23,0,13.888888888888891,5.08,74.0,10.0,14.481
2019-04-14 00:00:00,0,0.0,0.0,15,6,0,0,12.222222222222221,48.26,83.0,5.0,12.872
2019-04-14 01:00:00,0,0.0,0.0,15,6,1,0,11.805555555555555,71.96666666666665,86.0,3.3675,13.6765
2019-04-14 02:00:00,0,0.0,0.0,15,6,2,0,11.666666666666664,43.815,90.0,3.0,15.2855
2019-04-14 03:00:00,4,11.5,1287.25,15,6,3,0,12.444444444444445,9.652,88.8,8.8,10.9412
2019-04-14 04:00:00,9,13.333333333333334,2645.8888888888887,15,6,4,0,12.361111111111109,30.48,91.0,5.9849999999999985,13.27425
2019-04-14 05:00:00,10,10.4,872.0,15,6,5,0,13.055555555555555,12.7,92.0,6.0,22.526
2019-04-14 06:00:00,34,21.88235294117647,2864.5588235294117,15,6,6,0,14.722222222222221,2.54,88.5,10.0,4.827
2019-04-14 07:00:00,80,25.5125,3054.675,15,6,7,0,15.555555555555555,0.0,88.5,9.985,7.642749999999999
2019-04-14 08:00:00,88,21.693181818181817,2359.193181818182,15,6,8,0,17.22222222222222,0.0,87.0,10.0,0.0
2019-04-14 09:00:00,97,19.762886597938145,2251.783505154639,15,6,9,0,21.38888888888889,0.0,77.5,10.0,23.3305
2019-04-14 10:00:00,113,24.460176991150444,2382.734513274336,15,6,10,0,22.777777777777768,0.0,65.66666666666667,9.98,29.49833333333333
2019-04-14 11:00:00,88,22.545454545454547,1823.6477272727273,15,6,11,0,25.0,0.0,45.0,10.0,35.398
2019-04-14 12:00:00,46,21.065217391304348,2235.1304347826085,15,6,12,0,25.555555555555557,0.0,40.0,10.0,35.398
2019-04-14 13:00:00,42,15.571428571428571,2036.1666666666667,15,6,13,0,23.33333333333333,0.0,48.66666666666666,9.98,42.90666666666665
2019-04-14 14:00:00,40,24.6,2309.35,15,6,14,0,19.62962962962963,6.3500000000000005,63.0,8.333333333333334,43.44300000000001
2019-04-14 15:00:00,30,9.033333333333333,1357.9666666666667,15,6,15,0,15.555555555555555,12.7,76.66666666666667,9.666666666666666,32.18
2019-04-14 16:00:00,33,11.121212121212121,1293.090909090909,15,6,16,0,13.750000000000002,10.16,73.5,9.985,42.6385
2019-04-14 17:00:00,13,20.692307692307693,1324.3846153846155,15,6,17,0,10.0,7.620000000000001,77.0,10.0,40.225
2019-04-14 18:00:00,12,7.166666666666667,1257.75,15,6,18,0,7.777777777777778,5.080000000000001,73.0,10.0,37.007
2019-04-14 19:00:00,5,9.2,2468.2,15,6,19,0,7.222222222222222,2.540000000000001,74.5,9.97,37.007
2019-04-14 20:00:00,6,4.666666666666667,909.0,15,6,20,0,6.111111111111112,0.0,68.0,10.0,40.225
2019-04-14 21:00:00,0,0.0,0.0,15,6,21,0,6.111111111111112,0.0,71.0,10.0,35.398
2019-04-14 22:00:00,1,12.0,660.0,15,6,22,0,5.5555555555555545,0.0,72.0,9.97,32.18
2019-04-14 23:00:00,7,6.142857142857143,1011.2857142857143,15,6,23,0,5.0,0.0,73.0,10.0,27.353
2019-04-15 00:00:00,2,5.0,1110.0,16,0,0,0,5.0,0.0,70.0,10.0,24.135
2019-04-15 01:00:00,3,7.0,1308.3333333333333,16,0,1,0,4.722222222222221,0.0,73.5,9.97,22.526
2019-04-15 02:00:00,6,5.666666666666667,584.6666666666666,16,0,2,0,4.4444444444444455,0.0,73.0,10.0,22.526
2019-04-15 03:00:00,4,7.25,1058.0,16,0,3,0,3.611111111111111,0.0,70.0,10.0,21.7215
2019-04-15 04:00:00,18,5.722222222222222,828.6666666666666,16,0,4,0,3.611111111111111,0.0,70.0,9.97,20.1125
